source,source_url,captured_at,ranking_year,ranking_key,ranking_date_updated,ranking_date_scheduled,ranking_status,ranking_staleness,organization_key,team,team_full_name,team_slug,team_abbreviation,rank,index_score,raw_score,date,date_modified,transfers_in,transfers_in_avg_rating,raw_score_in,transfers_out,transfers_out_avg_rating,raw_score_out,five_stars_net,five_stars_in,five_stars_out,four_stars_net,four_stars_in,four_stars_out,three_stars_net,three_stars_in,three_stars_out,original_nil_valuation,adjusted_nil_valuation,nil_valuation_change
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",10273,Oregon,Oregon Ducks,oregon-ducks,ORE,64,-5,-56.151,2026-04-22,2026-04-22T02:54:06+00:00,4,78,120.635,8,74.75,176.786,0,0,0,-1,2,3,0,0,0,1517603,-771209,-2288812
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",21359,Utah,Utah Utes,utah-utes,UTAH,65,-6,-66.384,2026-04-22,2026-04-22T02:55:27+00:00,4,71.25,72.623,8,71.375,139.007,0,0,0,-1,1,2,0,1,1,0,-1708294,-1708294
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",20147,Wake Forest,Wake Forest Demon Deacons,wake-forest-demon-deacons,WAKE,66,-6,-66.775,2026-04-22,2026-04-22T02:55:09+00:00,4,76,117.478,10,72.4,184.253,-1,0,1,1,2,1,-1,1,2,0,-1825748,-1825748
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",15221,Stanford,Stanford Cardinal,stanford-cardinal,STAN,67,-6,-69.065,2026-04-22,2026-04-22T02:54:27+00:00,0,0,0,4,71.5,69.065,0,0,0,-1,0,1,0,0,0,0,-21775,-21775
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",10511,Notre Dame,Notre Dame Fighting Irish,notre-dame-fighting-irish,ND,68,-6,-70.667,2026-04-22,2026-04-22T02:54:08+00:00,3,90.667,188,7,82.429,258.667,0,0,0,-1,2,3,-2,1,3,0,-1774266,-1774266
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",19614,Georgetown,Georgetown Hoyas,georgetown-hoyas,GU,69,-7,-81.822,2026-04-22,2026-04-22T02:55:05+00:00,2,90.5,135.865,10,75,217.687,0,0,0,-1,2,3,-1,0,1,0,-2657107,-2657107
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",5667,Wisconsin,Wisconsin Badgers,wisconsin-badgers,WIS,70,-9,-100.257,2026-04-22,2026-04-22T02:53:21+00:00,3,70.333,39.13,4,78.5,139.387,0,0,0,-1,1,2,-1,0,1,0,-2365441,-2365441
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",21256,Butler,Butler Bulldogs,butler-bulldogs,BUT,71,-9,-101.257,2026-04-22,2026-04-22T02:55:25+00:00,4,69.25,44.705,7,74.286,145.962,0,0,0,-1,1,2,-1,0,1,0,-9477,-9477
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",23534,TCU,TCU Horned Frogs,tcu-horned-frogs,TCU,72,-11,-120.019,2026-04-22,2026-04-22T02:55:34+00:00,0,0,0,8,72.125,120.019,0,0,0,-2,0,2,-2,0,2,1792605,-570648,-2363253
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",17954,Georgia,Georgia Bulldogs,georgia-bulldogs,UGA,73,-11,-124.08,2026-04-22,2026-04-22T02:54:58+00:00,2,91,123.132,6,83.667,247.212,0,0,0,-2,1,3,0,1,1,1931598,-863919,-2795517
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",7567,Kansas,Kansas Jayhawks,kansas-jayhawks,KAN,74,-13,-143.547,2026-04-22,2026-04-22T02:53:35+00:00,2,94,151.22,9,79.444,294.766,-1,0,1,-2,2,4,0,0,0,2063514,549744,-1513770
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",24749,Colorado,Colorado Buffaloes,colorado-buffaloes,COL,75,-17,-184.868,2026-04-22,2026-04-22T02:55:49+00:00,1,60,-13.669,10,72,171.199,0,0,0,-3,0,3,1,1,0,0,-1936427,-1936427
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",14458,LSU,LSU Tigers,lsu-tigers,LSU,76,-22,-239.504,2026-04-22,2026-04-22T02:54:21+00:00,1,93,75.439,11,77.364,314.943,0,0,0,-4,1,5,0,0,0,0,-2075306,-2075306
on3_transfer_portal,https://www.on3.com/transfer-portal/team-rankings/basketball/2026/?page=2,2026-04-22T03:42:34+00:00,2026,645,2026-04-22T02:58:11+00:00,2026-04-23T02:00:00+00:00,Draft,"On300, Consensus",12013,Kentucky,Kentucky Wildcats,kentucky-wildcats,UK,77,-25,-278.656,2026-04-22,2026-04-22T02:54:12+00:00,2,95,144.664,7,92.857,423.32,0,0,0,-5,2,7,0,0,0,4194450,2170584,-2023866
